Symbol,Strategy,Avg_Fill,IS_Bps,Spread_Bps,Slippage_Bps,Impact_Bps,Total_Shares,Date
MSFT,AC_Urgent,465.5323705011771,-46.24032305614145,4.255758291862376,0.0,0.15346318555312718,5946,2026-01-14
MSFT,TWAP,459.01134550958625,-46.378391918741045,3.2901550830270665,0.0,0.08330201772797609,5946,2026-01-15
MSFT,VWAP,459.02943111335355,-45.98620715421609,3.601096182586872,0.0,0.07912440771675712,5946,2026-01-15
MSFT,AC_Aggressive,459.41360161453093,-37.655502828244366,3.4820953841041407,0.0,0.08368896178912656,5946,2026-01-15
MSFT,AC_Balanced,459.7756192566432,-29.805181348641074,3.9466653110033265,0.0,0.11017511866872344,5946,2026-01-15
MSFT,AC_Urgent,459.92420070635706,-26.583205371577545,4.325841315240162,0.0,0.14189942592710597,5946,2026-01-15
MSFT,TWAP,461.02513656239495,47.84233930585913,3.296968616257612,0.0,0.08644297779238136,5946,2026-01-16
MSFT,VWAP,460.37560502859066,33.68608202510393,3.8770207391762055,0.0,0.087565328250876,5946,2026-01-16
MSFT,AC_Aggressive,460.4382880591996,35.05223141470948,3.432735634474979,0.0,0.0870899237617843,5946,2026-01-16
MSFT,AC_Balanced,459.41077774974787,12.658091111723557,3.8168712583729616,0.0,0.11724090482147277,5946,2026-01-16
MSFT,AC_Urgent,459.09845449041364,5.851141512211999,4.245321764837064,0.0,0.1466463402145436,5946,2026-01-16
MSFT,TWAP,454.1390162125799,60.78993488394468,3.464537515761875,0.0,0.08428109341424035,5946,2026-01-20
MSFT,VWAP,453.86828097880925,54.79218922083584,3.910775372542081,0.0,0.08012087640771538,5946,2026-01-20
MSFT,AC_Aggressive,454.07646242852337,59.40414670332794,3.6801303485462644,0.0,0.08341969078857091,5946,2026-01-20
MSFT,AC_Balanced,453.7249360578543,51.616590810490415,4.220854237287277,0.0,0.10975841735554534,5946,2026-01-20
MSFT,AC_Urgent,453.30104409687186,42.225880428243826,4.730914875119876,0.0,0.14108746691962698,5946,2026-01-20
MSFT,TWAP,445.5141654557688,-113.96490647451962,3.713420090987751,0.0,0.06627717895746826,5946,2026-01-21
MSFT,VWAP,445.59686518668,-112.12978538206909,3.9844715627534977,0.0,0.06490979276361943,5946,2026-01-21
MSFT,AC_Aggressive,447.0610915237135,-79.63835396379126,3.761636874895411,0.0,0.07169373005375614,5946,2026-01-21
MSFT,AC_Balanced,449.80654825092495,-18.716202307398344,4.037651839122221,0.0,0.10731033381378814,5946,2026-01-21
MSFT,AC_Urgent,450.4307867137573,-4.8642446620650315,4.492352531948001,0.0,0.14284222232677993,5946,2026-01-21
MSFT,TWAP,449.8117967373024,36.38701735083405,3.307685909504704,0.0,0.08178366549377011,5946,2026-01-22
MSFT,VWAP,449.24721937436937,23.789933511031425,3.581600248174975,0.0,0.0781369779902248,5946,2026-01-22
